time,month_factor,month_and_year_factor,latitude,longitude,county,county_factor,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
3/1/2018,2,62,38.25,-120.5,Tuolumne,53,2018,0,44.12,0.0124,0.233,0.74,2.6,0.43,0.64,31613,54387,24.49
3/1/2018,2,62,34.5,-120,Ventura,54,2018,0,55.91,0.0029,0.161,0.08,4.44,0.08,0.59,291006,848142,460.16
3/1/2018,2,62,38.75,-122.25,Yolo,55,2018,0,54.78,0.0041,0.379,0.61,2.5,0.31,0.61,78496,220118,216.93
3/1/2018,2,62,39.5,-121.5,Yuba,56,2018,0,52.09,0.0095,0.362,0.64,2.82,0.41,0.64,28667,77557,122.75
4/1/2018,3,63,37.75,-122.25,Alameda,1,2018,0,57.49,0.0017,0.596,0.18,2.52,0.21,0.5,615030,1666756,2255.36
4/1/2018,3,63,38.5,-120.75,Amador,2,2018,0,53.95,0.0042,0.002,1,2.39,0.39,0.48,18452,39405,66.27
4/1/2018,3,63,40,-121.75,Butte,3,2018,0,56.26,0.0044,0.176,0.82,2.61,0.35,0.49,100074,230339,140.75
4/1/2018,3,63,38.5,-120.75,Calaveras,4,2018,0,51.49,0.004,0.078,0.92,2.33,0.39,0.46,28063,45698,44.8
4/1/2018,3,63,39.25,-122.25,Colusa,5,2018,0,63.65,0.0017,0.392,0.57,2.42,0.2,0.46,8061,21418,18.61
4/1/2018,3,63,38,-122.25,Contra Costa,6,2018,0,59.36,0.002,0.579,0.31,2.83,0.22,0.47,415893,1150519,1607
4/1/2018,3,63,41.75,-124,Del Norte,7,2018,0,49.08,0.0064,0.001,1,3.27,0.22,0.66,11418,27740,27.56
4/1/2018,3,63,39,-121,El Dorado,8,2018,0,46.66,0.0041,0.114,0.86,2.37,0.44,0.51,91119,190746,111.69
4/1/2018,3,63,37.25,-120.75,Fresno,9,2018,1,60.91,0.0012,0.44,0.56,2.23,0.26,0.36,333779,991950,166.49
4/1/2018,3,63,39.75,-122.5,Glenn,10,2018,0,63.31,0.002,0.636,0.36,2.46,0.21,0.48,11038,27967,21.28
4/1/2018,3,63,42,-124,Humboldt,11,2018,1,49.46,0.0024,0.688,0.3,2.69,0.19,0.56,63331,136244,38.19
4/1/2018,3,63,33.5,-116,Imperial,12,2018,0,75,0,0.964,0.01,2.75,0.01,0.32,57871,181523,43.46
4/1/2018,3,63,38,-118.75,Inyo,13,2018,1,52.55,0.0006,0.864,0.09,1.89,0.13,0.38,9593,17946,1.76
4/1/2018,3,63,36,-120,Kern,14,2018,0,60.36,0.0003,0.699,0.29,2.68,0.11,0.38,300359,893758,109.91
4/1/2018,3,63,36.25,-120.25,Kings,15,2018,0,67.11,0.0003,0.778,0.22,2.33,0.17,0.33,46636,151382,108.95
4/1/2018,3,63,42,-123,Lake,16,2018,0,48.47,0.002,0.57,0.41,2.84,0.29,0.55,34714,64317,51.19
4/1/2018,3,63,40.75,-121,Lassen,17,2018,0,47.45,0.0018,0.757,0.21,2.74,0.26,0.54,12775,30618,6.74
4/1/2018,3,63,34.75,-119.25,Los Angeles,18,2018,0,59.54,0.0001,0.313,0.06,4.25,0.03,0.47,3561369,10073906,2482.55
4/1/2018,3,63,37.5,-120.25,Madera,19,2018,0,57.38,0.0021,0.286,0.71,2.17,0.31,0.38,50968,156882,73.41
4/1/2018,3,63,38,-124,Marin,20,2018,0,53.63,0.0022,0.012,0.15,6.47,0.02,0.53,113185,259662,499.05
4/1/2018,3,63,38,-120,Mariposa,21,2018,0,43.72,0.0035,0.371,0.61,1.99,0.44,0.45,10404,17405,12.01
4/1/2018,3,63,40,-124,Mendocino,22,2018,0,51.77,0.0041,0.005,0.72,2.95,0.29,0.58,40907,87401,24.93
4/1/2018,3,63,37.5,-121,Merced,23,2018,0,63.53,0.0009,0.676,0.31,2.59,0.17,0.38,85763,274151,141.68
4/1/2018,3,63,41.75,-121,Modoc,24,2018,0,45.08,0.0022,0.879,0.11,2.99,0.27,0.56,5266,8800,2.25
4/1/2018,3,63,38.5,-119.75,Mono,25,2018,0,38.44,0.0019,0.669,0.28,2.22,0.38,0.46,14134,14403,4.72
4/1/2018,3,63,36.75,-124,Monterey,26,2018,0,55.59,0.0007,0.059,0.09,6.51,0.03,0.5,142461,433950,132.28
4/1/2018,3,63,38.5,-122.5,Napa,27,2018,0,58.51,0.0021,0.033,0.97,2.18,0.26,0.49,55435,138789,185.46
4/1/2018,3,63,39.5,-121.25,Nevada,28,2018,0,47.23,0.004,0.081,0.89,2.49,0.45,0.52,54266,99508,103.9
4/1/2018,3,63,33.75,-118,Orange,29,2018,0,60.8,0.0001,0.528,0.09,2.77,0.06,0.5,1110839,3175973,4017.32
4/1/2018,3,63,39.25,-121.25,Placer,30,2018,0,52.7,0.0044,0.205,0.78,2.38,0.39,0.49,167085,392330,278.84
4/1/2018,3,63,40.5,-121.5,Plumas,31,2018,1,44.23,0.0035,0.156,0.82,2.4,0.46,0.56,15870,18741,7.4
4/1/2018,3,63,34,-117.5,Riverside,32,2018,4,63.46,0.0001,0.818,0.18,2.39,0.07,0.41,847661,2445789,339.39
4/1/2018,3,63,38.75,-121.5,Sacramento,33,2018,0,61.11,0.0028,0.489,0.5,2.36,0.27,0.45,574375,1538746,1595.15
4/1/2018,3,63,37,-121.5,San Benito,34,2018,0,57.42,0.0006,0.411,0.57,2.22,0.2,0.45,19436,61467,44.26
4/1/2018,3,63,36.25,-117.75,San Bernardino,35,2018,0,67.08,0,0.914,0.06,3.11,0.02,0.35,725898,2166753,108.03
4/1/2018,3,63,33.25,-117.75,San Diego,36,2018,0,62.09,0.0001,0.631,0.16,2.74,0.06,0.46,1224237,3333861,792.53
4/1/2018,3,63,38.25,-121.5,San Joaquin,37,2018,0,60.43,0.0022,0.508,0.47,2.4,0.25,0.45,245482,752491,540.85
4/1/2018,3,63,36,-124,San Luis Obispo,38,2018,0,56.7,0.0003,0.073,0.1,6.76,0.04,0.48,122959,283354,85.9
4/1/2018,3,63,37.75,-124,San Mateo,39,2018,0,54.4,0.0015,0.013,0.04,6.44,0.04,0.54,279453,768681,1714.24
4/1/2018,3,63,35,-123.75,Santa Barbara,40,2018,0,56.73,0.0001,0.013,0.06,7.81,0.02,0.52,158304,445780,162.99
4/1/2018,3,63,37.5,-122,Santa Clara,41,2018,0,57.01,0.0011,0.335,0.64,2.1,0.25,0.48,678442,1932337,1497.82
4/1/2018,3,63,37,-124,Santa Cruz,42,2018,0,54.55,0.0014,0.018,0.06,6,0.03,0.5,106725,273841,615.14
4/1/2018,3,63,41.25,-122.5,Shasta,43,2018,0,51.01,0.0037,0.222,0.77,2.34,0.41,0.55,79192,179709,47.6
4/1/2018,3,63,39.75,-121,Sierra,44,2018,0,46.04,0.005,0.033,0.97,2.48,0.47,0.54,2361,2997,3.14
4/1/2018,3,63,42,-123.75,Siskiyou,45,2018,0,46.44,0.0037,0.306,0.68,2.23,0.36,0.62,24208,43550,6.94
4/1/2018,3,63,38.25,-122,Solano,46,2018,0,60.66,0.0021,0.417,0.56,2.7,0.22,0.47,158818,445725,542.4
4/1/2018,3,63,38.75,-124,Sonoma,47,2018,0,53.37,0.0031,0.024,0.19,5.84,0.08,0.54,205114,498643,316.43
4/1/2018,3,63,37.75,-121.25,Stanislaus,48,2018,0,62.35,0.0016,0.545,0.44,2.51,0.21,0.41,182276,548126,366.68
4/1/2018,3,63,39.25,-121.75,Sutter,49,2018,0,63.61,0.0026,0.54,0.46,2.51,0.25,0.45,34484,96348,159.94
4/1/2018,3,63,40.25,-122.75,Tehama,50,2018,0,58,0.0026,0.297,0.67,2.22,0.31,0.51,27681,64018,21.7
4/1/2018,3,63,41.25,-123.5,Trinity,51,2018,0,48.71,0.004,0.02,0.98,1.85,0.44,0.59,8955,12567,3.95
4/1/2018,3,63,36.75,-119.5,Tulare,52,2018,0,56.21,0.0014,0.378,0.61,1.81,0.3,0.38,150162,464589,96.3
4/1/2018,3,63,38.25,-120.5,Tuolumne,53,2018,0,51.86,0.0037,0.233,0.74,2.26,0.38,0.43,31613,54387,24.49
4/1/2018,3,63,34.5,-120,Ventura,54,2018,0,57.7,0.0001,0.161,0.08,5.75,0.05,0.46,291006,848142,460.16
4/1/2018,3,63,38.75,-122.25,Yolo,55,2018,0,61.86,0.0017,0.379,0.61,2.3,0.22,0.47,78496,220118,216.93
4/1/2018,3,63,39.5,-121.5,Yuba,56,2018,0,59.58,0.004,0.362,0.64,2.46,0.34,0.46,28667,77557,122.75
5/1/2018,4,64,37.75,-122.25,Alameda,1,2018,2,60.14,0.0001,0.596,0.18,3.16,0.11,0.5,615030,1666756,2255.36
5/1/2018,4,64,38.5,-120.75,Amador,2,2018,0,59.75,0.0012,0.002,1,2.08,0.31,0.39,18452,39405,66.27
5/1/2018,4,64,40,-121.75,Butte,3,2018,0,65.01,0.0008,0.176,0.82,2.38,0.25,0.4,100074,230339,140.75
5/1/2018,4,64,38.5,-120.75,Calaveras,4,2018,0,57.77,0.0015,0.078,0.92,2.14,0.3,0.4,28063,45698,44.8
5/1/2018,4,64,39.25,-122.25,Colusa,5,2018,0,72.55,0.0003,0.392,0.57,2.53,0.13,0.36,8061,21418,18.61
5/1/2018,4,64,38,-122.25,Contra Costa,6,2018,0,63.08,0.0001,0.579,0.31,3.78,0.12,0.4,415893,1150519,1607
5/1/2018,4,64,41.75,-124,Del Norte,7,2018,0,53.42,0.0006,0.001,1,3.24,0.16,0.52,11418,27740,27.56
5/1/2018,4,64,39,-121,El Dorado,8,2018,0,54.45,0.0021,0.114,0.86,2.02,0.37,0.46,91119,190746,111.69
5/1/2018,4,64,37.25,-120.75,Fresno,9,2018,1,66.68,0.0005,0.44,0.56,2.26,0.2,0.34,333779,991950,166.49
5/1/2018,4,64,39.75,-122.5,Glenn,10,2018,1,73.25,0.0004,0.636,0.36,2.76,0.14,0.37,11038,27967,21.28
5/1/2018,4,64,42,-124,Humboldt,11,2018,0,58.12,0.0014,0.688,0.3,2.33,0.15,0.54,63331,136244,38.19
5/1/2018,4,64,33.5,-116,Imperial,12,2018,0,78.18,0,0.964,0.01,2.93,0,0.12,57871,181523,43.46
5/1/2018,4,64,38,-118.75,Inyo,13,2018,0,58.2,0.0012,0.864,0.09,1.77,0.12,0.41,9593,17946,1.76
5/1/2018,4,64,36,-120,Kern,14,2018,0,65.61,0.0002,0.699,0.29,2.63,0.08,0.31,300359,893758,109.91
5/1/2018,4,64,36.25,-120.25,Kings,15,2018,0,72.5,0,0.778,0.22,2.47,0.15,0.3,46636,151382,108.95
5/1/2018,4,64,42,-123,Lake,16,2018,0,58.04,0.0018,0.57,0.41,2.49,0.21,0.49,34714,64317,51.19
5/1/2018,4,64,40.75,-121,Lassen,17,2018,0,56.93,0.002,0.757,0.21,2.39,0.21,0.51,12775,30618,6.74
5/1/2018,4,64,34.75,-119.25,Los Angeles,18,2018,0,60.66,0.0002,0.313,0.06,4.05,0.03,0.53,3561369,10073906,2482.55
5/1/2018,4,64,37.5,-120.25,Madera,19,2018,1,63.62,0.001,0.286,0.71,2.22,0.25,0.36,50968,156882,73.41
5/1/2018,4,64,38,-124,Marin,20,2018,0,54.35,0.0002,0.012,0.15,7.7,0.01,0.57,113185,259662,499.05
5/1/2018,4,64,38,-120,Mariposa,21,2018,0,50.49,0.0018,0.371,0.61,1.82,0.39,0.45,10404,17405,12.01
5/1/2018,4,64,40,-124,Mendocino,22,2018,0,56.73,0.0007,0.005,0.72,3.5,0.21,0.51,40907,87401,24.93
5/1/2018,4,64,37.5,-121,Merced,23,2018,2,68.6,0.0004,0.676,0.31,2.83,0.14,0.31,85763,274151,141.68
5/1/2018,4,64,41.75,-121,Modoc,24,2018,0,55.43,0.0024,0.879,0.11,2.6,0.21,0.52,5266,8800,2.25
5/1/2018,4,64,38.5,-119.75,Mono,25,2018,0,45.43,0.0021,0.669,0.28,1.89,0.33,0.49,14134,14403,4.72
5/1/2018,4,64,36.75,-124,Monterey,26,2018,0,56.43,0.0003,0.059,0.09,6.86,0.02,0.68,142461,433950,132.28
5/1/2018,4,64,38.5,-122.5,Napa,27,2018,1,64.09,0.0001,0.033,0.97,2.55,0.15,0.4,55435,138789,185.46
5/1/2018,4,64,39.5,-121.25,Nevada,28,2018,0,55.59,0.0019,0.081,0.89,2.12,0.37,0.48,54266,99508,103.9
5/1/2018,4,64,33.75,-118,Orange,29,2018,0,61.52,0.0004,0.528,0.09,2.83,0.07,0.59,1110839,3175973,4017.32
5/1/2018,4,64,39.25,-121.25,Placer,30,2018,0,60.13,0.0013,0.205,0.78,2.23,0.29,0.41,167085,392330,278.84
5/1/2018,4,64,40.5,-121.5,Plumas,31,2018,0,53.86,0.0022,0.156,0.82,2.03,0.4,0.51,15870,18741,7.4
5/1/2018,4,64,34,-117.5,Riverside,32,2018,4,65.26,0.0002,0.818,0.18,2.38,0.08,0.36,847661,2445789,339.39
5/1/2018,4,64,38.75,-121.5,Sacramento,33,2018,0,67.12,0.0003,0.489,0.5,2.83,0.15,0.35,574375,1538746,1595.15
5/1/2018,4,64,37,-121.5,San Benito,34,2018,0,59.28,0.0001,0.411,0.57,2.49,0.15,0.46,19436,61467,44.26
5/1/2018,4,64,36.25,-117.75,San Bernardino,35,2018,0,71.33,0.0001,0.914,0.06,2.97,0.02,0.28,725898,2166753,108.03
5/1/2018,4,64,33.25,-117.75,San Diego,36,2018,4,63.44,0.0003,0.631,0.16,2.79,0.07,0.45,1224237,3333861,792.53
5/1/2018,4,64,38.25,-121.5,San Joaquin,37,2018,0,65.78,0.0003,0.508,0.47,2.71,0.15,0.34,245482,752491,540.85
5/1/2018,4,64,36,-124,San Luis Obispo,38,2018,2,57.46,0.0002,0.073,0.1,6.8,0.03,0.64,122959,283354,85.9
5/1/2018,4,64,37.75,-124,San Mateo,39,2018,0,54.91,0.0002,0.013,0.04,7.27,0.02,0.66,279453,768681,1714.24
5/1/2018,4,64,35,-123.75,Santa Barbara,40,2018,1,57.28,0.0002,0.013,0.06,7.47,0.02,0.64,158304,445780,162.99
5/1/2018,4,64,37.5,-122,Santa Clara,41,2018,1,59.78,0.0001,0.335,0.64,2.29,0.17,0.45,678442,1932337,1497.82
5/1/2018,4,64,37,-124,Santa Cruz,42,2018,0,54.96,0.0002,0.018,0.06,6.56,0.02,0.64,106725,273841,615.14
5/1/2018,4,64,41.25,-122.5,Shasta,43,2018,0,61.35,0.0014,0.222,0.77,2.18,0.33,0.42,79192,179709,47.6
5/1/2018,4,64,39.75,-121,Sierra,44,2018,0,54.85,0.0016,0.033,0.97,2.06,0.4,0.48,2361,2997,3.14
5/1/2018,4,64,42,-123.75,Siskiyou,45,2018,2,56.79,0.0021,0.306,0.68,2.05,0.3,0.46,24208,43550,6.94
5/1/2018,4,64,38.25,-122,Solano,46,2018,0,65.59,0.0001,0.417,0.56,3.65,0.12,0.37,158818,445725,542.4
5/1/2018,4,64,38.75,-124,Sonoma,47,2018,0,55.22,0.0002,0.024,0.19,7.36,0.05,0.54,205114,498643,316.43
5/1/2018,4,64,37.75,-121.25,Stanislaus,48,2018,1,68.53,0.0005,0.545,0.44,2.62,0.14,0.32,182276,548126,366.68
5/1/2018,4,64,39.25,-121.75,Sutter,49,2018,0,72.05,0.0003,0.54,0.46,2.86,0.15,0.35,34484,96348,159.94
5/1/2018,4,64,40.25,-122.75,Tehama,50,2018,1,68.52,0.0009,0.297,0.67,2.33,0.21,0.38,27681,64018,21.7
5/1/2018,4,64,41.25,-123.5,Trinity,51,2018,0,58.38,0.0017,0.02,0.98,1.76,0.37,0.45,8955,12567,3.95
5/1/2018,4,64,36.75,-119.5,Tulare,52,2018,1,62.73,0.0007,0.378,0.61,1.78,0.22,0.35,150162,464589,96.3
5/1/2018,4,64,38.25,-120.5,Tuolumne,53,2018,0,58.18,0.0016,0.233,0.74,2.11,0.3,0.39,31613,54387,24.49
5/1/2018,4,64,34.5,-120,Ventura,54,2018,0,58.34,0.0002,0.161,0.08,5.43,0.05,0.51,291006,848142,460.16
5/1/2018,4,64,38.75,-122.25,Yolo,55,2018,0,69.04,0.0001,0.379,0.61,2.62,0.13,0.36,78496,220118,216.93
5/1/2018,4,64,39.5,-121.5,Yuba,56,2018,0,67.38,0.0005,0.362,0.64,2.52,0.22,0.36,28667,77557,122.75
6/1/2018,5,65,37.75,-122.25,Alameda,1,2018,1,65.38,0,0.596,0.18,2.94,0.1,0.23,615030,1666756,2255.36
6/1/2018,5,65,38.5,-120.75,Amador,2,2018,1,70.22,0,0.002,1,2.41,0.22,0.1,18452,39405,66.27
6/1/2018,5,65,40,-121.75,Butte,3,2018,4,74.61,0.0002,0.176,0.82,2.46,0.19,0.15,100074,230339,140.75
6/1/2018,5,65,38.5,-120.75,Calaveras,4,2018,1,68.06,0,0.078,0.92,2.44,0.21,0.1,28063,45698,44.8
6/1/2018,5,65,39.25,-122.25,Colusa,5,2018,0,81.33,0,0.392,0.57,2.54,0.11,0.13,8061,21418,18.61
6/1/2018,5,65,38,-122.25,Contra Costa,6,2018,4,68.48,0,0.579,0.31,3.54,0.12,0.18,415893,1150519,1607
6/1/2018,5,65,41.75,-124,Del Norte,7,2018,0,57.4,0.0006,0.001,1,3.34,0.12,0.31,11418,27740,27.56
6/1/2018,5,65,39,-121,El Dorado,8,2018,0,64.93,0.0001,0.114,0.86,2.42,0.26,0.12,91119,190746,111.69
6/1/2018,5,65,37.25,-120.75,Fresno,9,2018,2,76.2,0,0.44,0.56,2.37,0.16,0.07,333779,991950,166.49
6/1/2018,5,65,39.75,-122.5,Glenn,10,2018,2,82.17,0,0.636,0.36,2.76,0.12,0.14,11038,27967,21.28
6/1/2018,5,65,42,-124,Humboldt,11,2018,0,65.92,0.0003,0.688,0.3,2.68,0.09,0.24,63331,136244,38.19
6/1/2018,5,65,33.5,-116,Imperial,12,2018,0,88.67,0,0.964,0.01,2.51,0,0.08,57871,181523,43.46
6/1/2018,5,65,38,-118.75,Inyo,13,2018,0,71.58,0.0001,0.864,0.09,1.82,0.05,0.11,9593,17946,1.76
6/1/2018,5,65,36,-120,Kern,14,2018,1,75.69,0,0.699,0.29,2.66,0.07,0.05,300359,893758,109.91
6/1/2018,5,65,36.25,-120.25,Kings,15,2018,0,80.78,0,0.778,0.22,2.49,0.13,0.06,46636,151382,108.95
6/1/2018,5,65,42,-123,Lake,16,2018,2,65.82,0.0004,0.57,0.41,2.55,0.13,0.22,34714,64317,51.19
6/1/2018,5,65,40.75,-121,Lassen,17,2018,2,66.21,0.0003,0.757,0.21,2.63,0.13,0.21,12775,30618,6.74
6/1/2018,5,65,34.75,-119.25,Los Angeles,18,2018,4,65.76,0.0001,0.313,0.06,3.38,0.03,0.41,3561369,10073906,2482.55
6/1/2018,5,65,37.5,-120.25,Madera,19,2018,3,73.7,0,0.286,0.71,2.37,0.18,0.06,50968,156882,73.41
6/1/2018,5,65,38,-124,Marin,20,2018,1,56.48,0,0.012,0.15,9.01,0.01,0.32,113185,259662,499.05
6/1/2018,5,65,38,-120,Mariposa,21,2018,2,62.21,0,0.371,0.61,2.11,0.25,0.08,10404,17405,12.01
6/1/2018,5,65,40,-124,Mendocino,22,2018,0,62.69,0,0.005,0.72,4.17,0.14,0.22,40907,87401,24.93
6/1/2018,5,65,37.5,-121,Merced,23,2018,4,76.66,0,0.676,0.31,2.91,0.12,0.08,85763,274151,141.68
6/1/2018,5,65,41.75,-121,Modoc,24,2018,0,63.17,0.0006,0.879,0.11,2.71,0.13,0.23,5266,8800,2.25
6/1/2018,5,65,38.5,-119.75,Mono,25,2018,0,58.93,0.0001,0.669,0.28,2.23,0.18,0.1,14134,14403,4.72
6/1/2018,5,65,36.75,-124,Monterey,26,2018,3,58.77,0.0001,0.059,0.09,8.13,0.02,0.46,142461,433950,132.28
6/1/2018,5,65,38.5,-122.5,Napa,27,2018,0,71.82,0,0.033,0.97,2.41,0.12,0.14,55435,138789,185.46
6/1/2018,5,65,39.5,-121.25,Nevada,28,2018,0,65.68,0.0002,0.081,0.89,2.45,0.27,0.14,54266,99508,103.9
6/1/2018,5,65,33.75,-118,Orange,29,2018,2,65.89,0.0001,0.528,0.09,2.55,0.06,0.4,1110839,3175973,4017.32
6/1/2018,5,65,39.25,-121.25,Placer,30,2018,0,69.98,0.0001,0.205,0.78,2.43,0.2,0.12,167085,392330,278.84
6/1/2018,5,65,40.5,-121.5,Plumas,31,2018,0,63.12,0.0005,0.156,0.82,2.29,0.3,0.18,15870,18741,7.4
6/1/2018,5,65,34,-117.5,Riverside,32,2018,5,75.32,0,0.818,0.18,2.18,0.07,0.12,847661,2445789,339.39
6/1/2018,5,65,38.75,-121.5,Sacramento,33,2018,1,74.89,0,0.489,0.5,2.75,0.11,0.12,574375,1538746,1595.15
6/1/2018,5,65,37,-121.5,San Benito,34,2018,5,64.92,0,0.411,0.57,2.35,0.14,0.19,19436,61467,44.26
6/1/2018,5,65,36.25,-117.75,San Bernardino,35,2018,1,82.54,0,0.914,0.06,2.83,0.01,0.05,725898,2166753,108.03
6/1/2018,5,65,33.25,-117.75,San Diego,36,2018,4,70.47,0,0.631,0.16,2.49,0.06,0.28,1224237,3333861,792.53
6/1/2018,5,65,38.25,-121.5,San Joaquin,37,2018,2,73.16,0,0.508,0.47,2.69,0.13,0.1,245482,752491,540.85
6/1/2018,5,65,36,-124,San Luis Obispo,38,2018,6,59.63,0.0001,0.073,0.1,7.78,0.03,0.46,122959,283354,85.9
6/1/2018,5,65,37.75,-124,San Mateo,39,2018,0,56.95,0,0.013,0.04,8.53,0.02,0.39,279453,768681,1714.24
6/1/2018,5,65,35,-123.75,Santa Barbara,40,2018,0,59.12,0.0001,0.013,0.06,7.93,0.02,0.53,158304,445780,162.99
6/1/2018,5,65,37.5,-122,Santa Clara,41,2018,1,65.51,0,0.335,0.64,2.22,0.16,0.19,678442,1932337,1497.82
6/1/2018,5,65,37,-124,Santa Cruz,42,2018,0,56.84,0.0001,0.018,0.06,7.41,0.02,0.39,106725,273841,615.14
6/1/2018,5,65,41.25,-122.5,Shasta,43,2018,2,70.19,0.0002,0.222,0.77,2.38,0.25,0.18,79192,179709,47.6
6/1/2018,5,65,39.75,-121,Sierra,44,2018,0,64.85,0.0002,0.033,0.97,2.38,0.29,0.16,2361,2997,3.14
6/1/2018,5,65,42,-123.75,Siskiyou,45,2018,3,62.71,0.0004,0.306,0.68,2.11,0.23,0.24,24208,43550,6.94
6/1/2018,5,65,38.25,-122,Solano,46,2018,0,71.84,0,0.417,0.56,3.42,0.11,0.15,158818,445725,542.4
6/1/2018,5,65,38.75,-124,Sonoma,47,2018,1,58.69,0,0.024,0.19,8.68,0.04,0.28,205114,498643,316.43
6/1/2018,5,65,37.75,-121.25,Stanislaus,48,2018,0,76.6,0,0.545,0.44,2.74,0.13,0.09,182276,548126,366.68
6/1/2018,5,65,39.25,-121.75,Sutter,49,2018,0,80.69,0,0.54,0.46,2.75,0.12,0.12,34484,96348,159.94
6/1/2018,5,65,40.25,-122.75,Tehama,50,2018,7,77.49,0.0001,0.297,0.67,2.44,0.16,0.16,27681,64018,21.7
6/1/2018,5,65,41.25,-123.5,Trinity,51,2018,1,65.05,0.0001,0.02,0.98,2.06,0.29,0.19,8955,12567,3.95
6/1/2018,5,65,36.75,-119.5,Tulare,52,2018,0,72.81,0,0.378,0.61,1.85,0.16,0.06,150162,464589,96.3
6/1/2018,5,65,38.25,-120.5,Tuolumne,53,2018,1,68.76,0,0.233,0.74,2.38,0.21,0.08,31613,54387,24.49
6/1/2018,5,65,34.5,-120,Ventura,54,2018,0,62.2,0.0001,0.161,0.08,4.54,0.04,0.43,291006,848142,460.16
6/1/2018,5,65,38.75,-122.25,Yolo,55,2018,1,77.13,0,0.379,0.61,2.5,0.09,0.13,78496,220118,216.93
6/1/2018,5,65,39.5,-121.5,Yuba,56,2018,0,76.76,0,0.362,0.64,2.55,0.17,0.13,28667,77557,122.75
7/1/2018,6,66,37.75,-122.25,Alameda,1,2018,2,68.94,0,0.596,0.18,2.57,0.11,0.33,615030,1666756,2255.36
7/1/2018,6,66,38.5,-120.75,Amador,2,2018,1,77.95,0,0.002,1,2.15,0.2,0.21,18452,39405,66.27
7/1/2018,6,66,40,-121.75,Butte,3,2018,4,82.32,0,0.176,0.82,2.21,0.18,0.18,100074,230339,140.75
7/1/2018,6,66,38.5,-120.75,Calaveras,4,2018,0,76.15,0.0001,0.078,0.92,2.28,0.18,0.23,28063,45698,44.8
7/1/2018,6,66,39.25,-122.25,Colusa,5,2018,1,87.46,0,0.392,0.57,2.12,0.09,0.18,8061,21418,18.61
7/1/2018,6,66,38,-122.25,Contra Costa,6,2018,3,70.29,0,0.579,0.31,3.51,0.14,0.29,415893,1150519,1607
7/1/2018,6,66,41.75,-124,Del Norte,7,2018,0,63.52,0.0001,0.001,1,2.71,0.09,0.23,11418,27740,27.56
7/1/2018,6,66,39,-121,El Dorado,8,2018,1,73.69,0.0003,0.114,0.86,2.07,0.24,0.23,91119,190746,111.69
7/1/2018,6,66,37.25,-120.75,Fresno,9,2018,0,84.74,0.0001,0.44,0.56,2.34,0.15,0.23,333779,991950,166.49
7/1/2018,6,66,39.75,-122.5,Glenn,10,2018,0,89.3,0,0.636,0.36,2.29,0.1,0.18,11038,27967,21.28
7/1/2018,6,66,42,-124,Humboldt,11,2018,1,77.18,0,0.688,0.3,2.25,0.07,0.22,63331,136244,38.19
7/1/2018,6,66,33.5,-116,Imperial,12,2018,0,95.46,0.0003,0.964,0.01,2.27,0.01,0.45,57871,181523,43.46
7/1/2018,6,66,38,-118.75,Inyo,13,2018,2,77.78,0.001,0.864,0.09,1.6,0.07,0.37,9593,17946,1.76
7/1/2018,6,66,36,-120,Kern,14,2018,2,84.12,0.0001,0.699,0.29,2.35,0.08,0.28,300359,893758,109.91
7/1/2018,6,66,36.25,-120.25,Kings,15,2018,0,88.48,0,0.778,0.22,2.48,0.13,0.22,46636,151382,108.95
7/1/2018,6,66,42,-123,Lake,16,2018,2,76.04,0.0001,0.57,0.41,2.31,0.1,0.19,34714,64317,51.19
7/1/2018,6,66,40.75,-121,Lassen,17,2018,6,76.62,0.0003,0.757,0.21,2.24,0.11,0.23,12775,30618,6.74
7/1/2018,6,66,34.75,-119.25,Los Angeles,18,2018,1,72.87,0.0001,0.313,0.06,3.18,0.03,0.41,3561369,10073906,2482.55
7/1/2018,6,66,37.5,-120.25,Madera,19,2018,2,82.86,0,0.286,0.71,2.36,0.16,0.23,50968,156882,73.41
7/1/2018,6,66,38,-124,Marin,20,2018,0,58.5,0.0001,0.012,0.15,6.75,0.01,0.59,113185,259662,499.05
7/1/2018,6,66,38,-120,Mariposa,21,2018,2,71.57,0.0006,0.371,0.61,1.97,0.22,0.27,10404,17405,12.01
7/1/2018,6,66,40,-124,Mendocino,22,2018,3,68.74,0.0001,0.005,0.72,3.03,0.13,0.27,40907,87401,24.93
7/1/2018,6,66,37.5,-121,Merced,23,2018,0,84.02,0,0.676,0.31,2.8,0.12,0.22,85763,274151,141.68
7/1/2018,6,66,41.75,-121,Modoc,24,2018,2,74.88,0.0002,0.879,0.11,2.39,0.09,0.21,5266,8800,2.25
7/1/2018,6,66,38.5,-119.75,Mono,25,2018,0,66.91,0.0013,0.669,0.28,1.84,0.18,0.33,14134,14403,4.72
7/1/2018,6,66,36.75,-124,Monterey,26,2018,0,62.04,0.0001,0.059,0.09,6.24,0.02,0.66,142461,433950,132.28
7/1/2018,6,66,38.5,-122.5,Napa,27,2018,1,73.63,0,0.033,0.97,2.38,0.14,0.21,55435,138789,185.46
7/1/2018,6,66,39.5,-121.25,Nevada,28,2018,0,74.62,0.0003,0.081,0.89,2.06,0.24,0.22,54266,99508,103.9
