time,latitude,longitude,county,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
2013-12-01,36.65,-119.8625,Fresno,2013,0,44.13,0.0005,0.440,0.56,1.53,0.21,0.26,321458,951514,159.7038599
2013-12-01,39.6,-122.2,Glenn,2013,0,45.73,0.0002,0.636,0.36,2.30,0.17,0.29,10893,27809,21.16442787
2013-12-01,41.185483870967744,-119.62096774193549,Humboldt,2013,0,25.26,0.0006,0.688,0.30,1.91,0.17,0.48,62181,134403,37.66921339
2013-12-01,33.25,-116,Imperial,2013,0,56.63,0.0000,0.964,0.01,1.76,0.01,0.30,56665,176438,42.24440933
2013-12-01,37.04838709677419,-118.10483870967742,Inyo,2013,0,28.94,0.0007,0.864,0.09,1.58,0.18,0.29,9497,18357,1.803087555
2013-12-01,35.351063829787236,-118.68085106382979,Kern,2013,0,44.59,0.0003,0.699,0.29,1.93,0.12,0.23,289153,862000,106.0021569
2013-12-01,36.041666666666664,-119.95833333333333,Kings,2013,0,48.42,0.0002,0.778,0.22,1.51,0.17,0.24,44600,150337,108.2012638
2013-12-01,40.75,-120.95454545454545,Lake,2013,0,30.87,0.0004,0.570,0.41,2.11,0.18,0.40,35612,63796,50.77439791
2013-12-01,40.52777777777778,-120.36111111111111,Lassen,2013,0,26.35,0.0004,0.757,0.21,1.79,0.19,0.43,12730,32129,7.075033361
2013-12-01,33.76428571428571,-118.48571428571428,Los Angeles,2013,0,55.49,0.0002,0.313,0.06,3.22,0.03,0.31,3473910,9992484,2462.488787
2013-12-01,37.21875,-119.8125,Madera,2013,0,40.55,0.0008,0.286,0.71,1.53,0.25,0.28,49669,151370,70.83062324
2013-12-01,37.666666666666664,-123.25,Marin,2013,0,51.19,0.0002,0.012,0.15,5.31,0.02,0.32,111823,258409,496.6443082
2013-12-01,37.791666666666664,-119.75,Mariposa,2013,0,31.22,0.0012,0.371,0.61,1.77,0.33,0.31,10315,17809,12.29207217
2013-12-01,39.48809523809524,-123.51190476190476,Mendocino,2013,0,42.52,0.0004,0.005,0.72,2.50,0.23,0.33,40614,87054,24.82759801
2013-12-01,37.13636363636363,-120.6590909090909,Merced,2013,0,46.38,0.0003,0.676,0.31,1.54,0.15,0.25,84060,262026,135.416053
2013-12-01,41.31730769230769,-120.20192307692308,Modoc,2013,0,24.36,0.0004,0.879,0.11,2.10,0.17,0.44,5225,9145,2.334236058
2013-12-01,37.9375,-119.109375,Mono,2013,0,21.32,0.0010,0.669,0.28,1.80,0.26,0.37,13980,14067,4.613674081
2013-12-01,35.667808219178085,-122.76369863013699,Monterey,2013,0,52.77,0.0002,0.059,0.09,5.65,0.03,0.40,139733,426712,130.0717249
2013-12-01,38.416666666666664,-122.33333333333333,Napa,2013,0,46.16,0.0003,0.033,0.97,1.79,0.18,0.27,55110,139580,186.5145117
2013-12-01,39.3,-120.65,Nevada,2013,0,33.09,0.0011,0.081,0.89,2.36,0.38,0.39,52940,97938,102.2562828
2013-12-01,33.541666666666664,-117.79166666666667,Orange,2013,0,57.04,0.0003,0.528,0.09,2.31,0.07,0.37,1061560,3104950,3927.482702
2013-12-01,39,-120.875,Placer,2013,0,38.81,0.0010,0.205,0.78,2.22,0.33,0.33,156172,365398,259.6982253
2013-12-01,40.01923076923077,-120.88461538461539,Plumas,2013,0,26.50,0.0008,0.156,0.82,2.28,0.40,0.38,15666,18895,7.459416353
2013-12-01,33.705882352941174,-116.79411764705883,Riverside,2013,0,50.58,0.0004,0.818,0.18,2.00,0.09,0.36,813435,2286755,317.3197141
2013-12-01,38.5,-121.35,Sacramento,2013,0,44.56,0.0005,0.489,0.50,1.84,0.20,0.28,559945,1457341,1510.761528
2013-12-01,36.833333333333336,-121.33333333333333,San Benito,2013,0,45.43,0.0003,0.411,0.57,1.64,0.20,0.25,17979,57239,41.2173888
2013-12-01,34.99090909090909,-116.85454545454546,San Bernardino,2013,0,47.08,0.0002,0.914,0.06,2.13,0.05,0.24,704913,2082738,103.8413675
2013-12-01,33.104166666666664,-116.95833333333333,San Diego,2013,0,54.08,0.0004,0.631,0.16,2.23,0.07,0.39,1179403,3209768,763.0259852
2013-12-01,37.92857142857143,-121.25,San Joaquin,2013,0,44.62,0.0004,0.508,0.47,1.69,0.21,0.26,236448,702046,504.5898859
2013-12-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2013,0,53.86,0.0002,0.073,0.10,5.69,0.03,0.40,118512,275696,83.58071401
2013-12-01,37.00961538461539,-123.23076923076923,San Mateo,2013,0,52.21,0.0002,0.013,0.04,5.64,0.02,0.36,272698,748661,1669.59033
2013-12-01,33.765957446808514,-121.26063829787235,Santa Barbara,2013,0,55.67,0.0002,0.013,0.06,6.06,0.02,0.40,153977,434601,158.8988256
2013-12-01,37.25,-121.7,Santa Clara,2013,1,46.10,0.0004,0.335,0.64,1.68,0.21,0.24,643833,1866425,1446.728936
2013-12-01,36.6875,-122.72916666666667,Santa Cruz,2013,0,52.58,0.0002,0.018,0.06,5.01,0.03,0.32,104975,268816,603.8502145
2013-12-01,40.794117647058826,-121.79411764705883,Shasta,2013,0,34.43,0.0004,0.222,0.77,2.59,0.36,0.33,77761,178397,47.25247656
2013-12-01,39.583333333333336,-120.83333333333333,Sierra,2013,0,31.29,0.0012,0.033,0.97,2.80,0.42,0.35,2342,3028,3.176634739
2013-12-01,41.58571428571429,-122.30714285714286,Siskiyou,2013,0,30.56,0.0006,0.306,0.68,1.90,0.32,0.42,24080,43532,6.934187974
2013-12-01,38.25,-121.875,Solano,2013,0,46.79,0.0003,0.417,0.56,1.99,0.17,0.28,154210,423659,515.5507691
2013-12-01,38.3,-123.47,Sonoma,2013,0,49.47,0.0002,0.024,0.19,4.74,0.05,0.31,206148,494073,313.5279373
2013-12-01,37.541666666666664,-121,Stanislaus,2013,0,45.42,0.0004,0.545,0.44,1.65,0.18,0.25,180054,523451,350.1742673
2013-12-01,39.125,-121.75,Sutter,2013,0,45.26,0.0002,0.540,0.46,2.14,0.17,0.29,34044,94507,156.8815259
2013-12-01,40.05,-122.425,Tehama,2013,0,43.23,0.0002,0.297,0.67,2.34,0.24,0.30,27180,62875,21.31565476
2013-12-01,40.666666666666664,-123.04166666666667,Trinity,2013,0,35.44,0.0005,0.020,0.98,1.62,0.42,0.36,8764,13427,4.223323111
2013-12-01,36.21875,-119.015625,Tulare,2013,0,41.16,0.0007,0.378,0.61,1.45,0.24,0.27,144606,452460,93.78944946
2013-12-01,37.95,-120.2,Tuolumne,2013,0,38.39,0.0010,0.233,0.74,1.94,0.29,0.28,31332,53997,24.31333525
2013-12-01,33.76315789473684,-119.38157894736842,Ventura,2013,0,56.13,0.0002,0.161,0.08,3.95,0.03,0.31,283532,838136,454.7351516
2013-12-01,38.65,-121.95,Yolo,2013,0,46.63,0.0003,0.379,0.61,2.13,0.16,0.28,75904,206292,203.305443
2013-12-01,39.25,-121.41666666666667,Yuba,2013,0,43.27,0.0006,0.362,0.64,2.28,0.26,0.30,27856,73090,115.6780198
2014-01-01,37.666666666666664,-122,Alameda,2014,0,51.75,0.0002,0.596,0.18,1.68,0.11,0.43,592396,1607792,2175.573056
2014-01-01,38.5,-120.625,Amador,2014,0,47.27,0.0015,0.002,1.00,2.37,0.29,0.36,18239,36726,61.76797067
2014-01-01,39.75,-121.57142857142857,Butte,2014,0,47.38,0.0010,0.176,0.82,2.57,0.26,0.35,97517,223516,136.5850678
2014-01-01,38.25,-120.42857142857143,Calaveras,2014,0,44.06,0.0014,0.078,0.92,2.07,0.28,0.38,28079,44671,43.79466868
2014-01-01,39.125,-122.125,Colusa,2014,0,53.96,0.0003,0.392,0.57,2.20,0.12,0.35,7937,21176,18.40223163
2014-01-01,37.95,-121.9,Contra Costa,2014,0,51.27,0.0001,0.579,0.31,1.82,0.13,0.41,406788,1108876,1548.839288
2014-01-01,41.625,-124,Del Norte,2014,0,46.58,0.0029,0.001,1.00,3.22,0.21,0.44,11334,27175,27.00299095
2014-01-01,38.82142857142857,-120.42857142857143,El Dorado,2014,0,40.75,0.0020,0.114,0.86,2.26,0.38,0.37,88861,183108,107.2136216
2014-01-01,36.65,-119.8625,Fresno,2014,1,50.24,0.0006,0.440,0.56,1.52,0.19,0.42,324157,960567,161.223332
2014-01-01,39.6,-122.2,Glenn,2014,0,52.87,0.0003,0.636,0.36,2.18,0.14,0.34,10920,27831,21.18117128
2014-01-01,41.185483870967744,-119.62096774193549,Humboldt,2014,1,35.39,0.0007,0.688,0.30,1.83,0.18,0.44,62353,134494,37.69471802
2014-01-01,33.25,-116,Imperial,2014,0,61.10,0.0000,0.964,0.01,1.71,0.01,0.39,56958,177974,42.61217258
2014-01-01,37.04838709677419,-118.10483870967742,Inyo,2014,0,39.27,0.0007,0.864,0.09,1.39,0.17,0.37,9512,18292,1.796703032
2014-01-01,35.351063829787236,-118.68085106382979,Kern,2014,0,50.57,0.0002,0.699,0.29,1.95,0.09,0.43,291351,869176,106.8846064
2014-01-01,36.041666666666664,-119.95833333333333,Kings,2014,0,54.38,0.0002,0.778,0.22,1.45,0.17,0.43,44836,149495,107.5952556
2014-01-01,40.75,-120.95454545454545,Lake,2014,0,39.06,0.0004,0.570,0.41,2.07,0.18,0.44,35646,64044,50.97177785
2014-01-01,40.52777777777778,-120.36111111111111,Lassen,2014,0,35.25,0.0005,0.757,0.21,1.83,0.18,0.39,12740,31664,6.972637068
2014-01-01,33.76428571428571,-118.48571428571428,Los Angeles,2014,1,58.28,0.0000,0.313,0.06,2.78,0.02,0.46,3488796,10040072,2474.216093
2014-01-01,37.21875,-119.8125,Madera,2014,0,46.78,0.0007,0.286,0.71,1.55,0.23,0.42,49874,153456,71.80672603
2014-01-01,37.666666666666664,-123.25,Marin,2014,0,53.68,0.0001,0.012,0.15,4.26,0.01,0.46,112338,260359,500.392074
2014-01-01,37.791666666666664,-119.75,Mariposa,2014,0,37.73,0.0013,0.371,0.61,1.77,0.34,0.40,10346,17714,12.22650157
2014-01-01,39.48809523809524,-123.51190476190476,Mendocino,2014,0,46.92,0.0007,0.005,0.72,2.09,0.22,0.41,40715,87225,24.87636681
2014-01-01,37.13636363636363,-120.6590909090909,Merced,2014,0,52.24,0.0002,0.676,0.31,1.54,0.13,0.42,84186,264419,136.6527646
2014-01-01,41.31730769230769,-120.20192307692308,Modoc,2014,0,33.81,0.0005,0.879,0.11,2.08,0.16,0.43,5235,9068,2.31458202
2014-01-01,37.9375,-119.109375,Mono,2014,0,30.54,0.0013,0.669,0.28,1.68,0.36,0.39,14003,14134,4.635648643
2014-01-01,35.667808219178085,-122.76369863013699,Monterey,2014,0,55.00,0.0001,0.059,0.09,4.65,0.02,0.54,140156,428475,130.6091282
2014-01-01,38.416666666666664,-122.33333333333333,Napa,2014,0,51.75,0.0002,0.033,0.97,1.74,0.13,0.39,55321,140405,187.6169223
2014-01-01,39.3,-120.65,Nevada,2014,0,40.51,0.0018,0.081,0.89,2.24,0.38,0.36,53117,98572,102.9182372
2014-01-01,33.541666666666664,-117.79166666666667,Orange,2014,0,59.26,0.0001,0.528,0.09,1.99,0.04,0.47,1071573,3126537,3954.788317
2014-01-01,39,-120.875,Placer,2014,0,44.93,0.0017,0.205,0.78,2.15,0.31,0.36,157421,369217,262.4124917
2014-01-01,40.01923076923077,-120.88461538461539,Plumas,2014,0,34.81,0.0012,0.156,0.82,2.08,0.41,0.37,15698,18622,7.351640716
2014-01-01,33.705882352941174,-116.79411764705883,Riverside,2014,0,55.76,0.0001,0.818,0.18,1.83,0.06,0.43,819390,2316162,321.4003527
2014-01-01,38.5,-121.35,Sacramento,2014,0,49.78,0.0006,0.489,0.50,1.69,0.17,0.37,561853,1474917,1528.981796
2014-01-01,36.833333333333336,-121.33333333333333,San Benito,2014,0,51.45,0.0001,0.411,0.57,1.54,0.16,0.45,18116,57825,41.63936315
2014-01-01,34.99090909090909,-116.85454545454546,San Bernardino,2014,0,53.01,0.0001,0.914,0.06,1.98,0.02,0.41,708284,2099181,104.6611843
2014-01-01,33.104166666666664,-116.95833333333333,San Diego,2014,0,57.90,0.0001,0.631,0.16,1.91,0.04,0.43,1187506,3248877,772.3229759
2014-01-01,37.92857142857143,-121.25,San Joaquin,2014,0,50.23,0.0003,0.508,0.47,1.56,0.16,0.40,237422,711579,511.4416525
2014-01-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2014,0,55.85,0.0001,0.073,0.10,5.06,0.03,0.55,119276,278227,84.34801853
2014-01-01,37.00961538461539,-123.23076923076923,San Mateo,2014,0,54.43,0.0001,0.013,0.04,4.35,0.01,0.51,273518,757204,1688.642091
2014-01-01,33.765957446808514,-121.26063829787235,Santa Barbara,2014,0,57.21,0.0001,0.013,0.06,5.78,0.01,0.52,154387,439045,160.523641
2014-01-01,37.25,-121.7,Santa Clara,2014,0,52.45,0.0002,0.335,0.64,1.51,0.16,0.44,651024,1891753,1466.361522
2014-01-01,36.6875,-122.72916666666667,Santa Cruz,2014,0,54.97,0.0001,0.018,0.06,4.07,0.02,0.49,105247,270861,608.4439652
2014-01-01,40.794117647058826,-121.79411764705883,Shasta,2014,0,40.71,0.0006,0.222,0.77,2.43,0.35,0.39,77907,178844,47.37087461
2014-01-01,39.583333333333336,-120.83333333333333,Sierra,2014,0,38.80,0.0020,0.033,0.97,2.53,0.42,0.37,2343,2972,3.11788588
2014-01-01,41.58571428571429,-122.30714285714286,Siskiyou,2014,0,37.11,0.0010,0.306,0.68,1.86,0.33,0.44,24035,43338,6.903285823
2014-01-01,38.25,-121.875,Solano,2014,0,51.95,0.0002,0.417,0.56,1.87,0.12,0.39,154980,429006,522.057535
2014-01-01,38.3,-123.47,Sonoma,2014,0,52.34,0.0003,0.024,0.19,3.77,0.04,0.43,207146,498560,316.3752895
2014-01-01,37.541666666666664,-121,Stanislaus,2014,0,51.22,0.0003,0.545,0.44,1.60,0.14,0.41,180317,528015,353.2274573
2014-01-01,39.125,-121.75,Sutter,2014,0,51.79,0.0005,0.540,0.46,2.03,0.15,0.35,34102,94778,157.3313856
2014-01-01,40.05,-122.425,Tehama,2014,1,49.90,0.0004,0.297,0.67,2.16,0.22,0.35,27258,62801,21.29056755
2014-01-01,40.666666666666664,-123.04166666666667,Trinity,2014,0,40.30,0.0008,0.020,0.98,1.65,0.43,0.42,8786,13128,4.129275773
2014-01-01,36.21875,-119.015625,Tulare,2014,0,47.34,0.0008,0.378,0.61,1.41,0.22,0.42,145467,455138,94.34456626
2014-01-01,37.95,-120.2,Tuolumne,2014,0,44.30,0.0012,0.233,0.74,1.96,0.28,0.39,31370,53851,24.24759555
2014-01-01,33.76315789473684,-119.38157894736842,Ventura,2014,0,58.65,0.0000,0.161,0.08,3.63,0.02,0.47,284558,842297,456.9927243
2014-01-01,38.65,-121.95,Yolo,2014,0,52.68,0.0003,0.379,0.61,1.97,0.12,0.37,76705,208398,205.3809538
2014-01-01,39.25,-121.41666666666667,Yuba,2014,0,49.70,0.0010,0.362,0.64,2.18,0.25,0.36,28001,73533,116.3791466
2014-02-01,37.666666666666664,-122,Alameda,2014,0,53.10,0.0037,0.596,0.18,2.13,0.25,0.68,592396,1607792,2175.573056
2014-02-01,38.5,-120.625,Amador,2014,0,47.06,0.0095,0.002,1.00,2.65,0.42,0.63,18239,36726,61.76797067
2014-02-01,39.75,-121.57142857142857,Butte,2014,0,48.27,0.0089,0.176,0.82,2.63,0.38,0.64,97517,223516,136.5850678
2014-02-01,38.25,-120.42857142857143,Calaveras,2014,0,44.45,0.0080,0.078,0.92,2.46,0.39,0.62,28079,44671,43.79466868
2014-02-01,39.125,-122.125,Colusa,2014,0,54.78,0.0043,0.392,0.57,2.33,0.26,0.63,7937,21176,18.40223163
2014-02-01,37.95,-121.9,Contra Costa,2014,0,53.77,0.0043,0.579,0.31,2.26,0.28,0.70,406788,1108876,1548.839288
2014-02-01,41.625,-124,Del Norte,2014,0,45.95,0.0116,0.001,1.00,3.43,0.23,0.75,11334,27175,27.00299095
2014-02-01,38.82142857142857,-120.42857142857143,El Dorado,2014,0,40.00,0.0094,0.114,0.86,2.45,0.45,0.65,88861,183108,107.2136216
2014-02-01,36.65,-119.8625,Fresno,2014,0,51.77,0.0027,0.440,0.56,1.89,0.27,0.56,324157,960567,161.223332
2014-02-01,39.6,-122.2,Glenn,2014,0,53.91,0.0040,0.636,0.36,2.46,0.26,0.63,10920,27831,21.18117128
2014-02-01,41.185483870967744,-119.62096774193549,Humboldt,2014,0,40.57,0.0032,0.688,0.30,2.45,0.24,0.65,62353,134494,37.69471802
2014-02-01,33.25,-116,Imperial,2014,0,63.83,0.0002,0.964,0.01,1.94,0.01,0.44,56958,177974,42.61217258
2014-02-01,37.04838709677419,-118.10483870967742,Inyo,2014,0,38.46,0.0016,0.864,0.09,1.55,0.19,0.47,9512,18292,1.796703032
2014-02-01,35.351063829787236,-118.68085106382979,Kern,2014,0,51.58,0.0015,0.699,0.29,2.13,0.11,0.49,291351,869176,106.8846064
2014-02-01,36.041666666666664,-119.95833333333333,Kings,2014,0,56.73,0.0015,0.778,0.22,1.93,0.20,0.55,44836,149495,107.5952556
2014-02-01,40.75,-120.95454545454545,Lake,2014,0,40.44,0.0042,0.570,0.41,2.71,0.28,0.67,35646,64044,50.97177785
2014-02-01,40.52777777777778,-120.36111111111111,Lassen,2014,0,38.62,0.0024,0.757,0.21,2.45,0.26,0.62,12740,31664,6.972637068
2014-02-01,33.76428571428571,-118.48571428571428,Los Angeles,2014,0,57.36,0.0019,0.313,0.06,3.30,0.03,0.55,3488796,10040072,2474.216093
2014-02-01,37.21875,-119.8125,Madera,2014,0,48.92,0.0044,0.286,0.71,1.94,0.31,0.56,49874,153456,71.80672603
2014-02-01,37.666666666666664,-123.25,Marin,2014,0,53.02,0.0054,0.012,0.15,6.03,0.03,0.69,112338,260359,500.392074
2014-02-01,37.791666666666664,-119.75,Mariposa,2014,0,36.29,0.0066,0.371,0.61,1.91,0.41,0.58,10346,17714,12.22650157
2014-02-01,39.48809523809524,-123.51190476190476,Mendocino,2014,0,48.13,0.0077,0.005,0.72,2.96,0.30,0.68,40715,87225,24.87636681
2014-02-01,37.13636363636363,-120.6590909090909,Merced,2014,0,55.04,0.0026,0.676,0.31,2.18,0.22,0.60,84186,264419,136.6527646
2014-02-01,41.31730769230769,-120.20192307692308,Modoc,2014,0,36.26,0.0024,0.879,0.11,2.80,0.26,0.63,5235,9068,2.31458202
2014-02-01,37.9375,-119.109375,Mono,2014,0,28.37,0.0034,0.669,0.28,2.08,0.39,0.57,14003,14134,4.635648643
2014-02-01,35.667808219178085,-122.76369863013699,Monterey,2014,0,54.42,0.0026,0.059,0.09,6.38,0.04,0.69,140156,428475,130.6091282
2014-02-01,38.416666666666664,-122.33333333333333,Napa,2014,0,52.62,0.0069,0.033,0.97,1.87,0.31,0.70,55321,140405,187.6169223
2014-02-01,39.3,-120.65,Nevada,2014,0,40.03,0.0095,0.081,0.89,2.60,0.46,0.66,53117,98572,102.9182372
2014-02-01,33.541666666666664,-117.79166666666667,Orange,2014,0,58.39,0.0021,0.528,0.09,2.27,0.08,0.57,1071573,3126537,3954.788317
2014-02-01,39,-120.875,Placer,2014,0,45.90,0.0102,0.205,0.78,2.45,0.41,0.65,157421,369217,262.4124917
2014-02-01,40.01923076923077,-120.88461538461539,Plumas,2014,0,36.71,0.0064,0.156,0.82,2.37,0.46,0.65,15698,18622,7.351640716
2014-02-01,33.705882352941174,-116.79411764705883,Riverside,2014,0,55.86,0.0017,0.818,0.18,1.83,0.09,0.49,819390,2316162,321.4003527
2014-02-01,38.5,-121.35,Sacramento,2014,0,53.97,0.0062,0.489,0.50,2.41,0.32,0.65,561853,1474917,1528.981796
2014-02-01,36.833333333333336,-121.33333333333333,San Benito,2014,0,52.36,0.0028,0.411,0.57,1.70,0.26,0.65,18116,57825,41.63936315
2014-02-01,34.99090909090909,-116.85454545454546,San Bernardino,2014,0,55.88,0.0009,0.914,0.06,2.22,0.02,0.42,708284,2099181,104.6611843
2014-02-01,33.104166666666664,-116.95833333333333,San Diego,2014,0,57.40,0.0015,0.631,0.16,2.12,0.08,0.54,1187506,3248877,772.3229759
2014-02-01,37.92857142857143,-121.25,San Joaquin,2014,0,53.67,0.0043,0.508,0.47,2.34,0.28,0.64,237422,711579,511.4416525
2014-02-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2014,0,55.32,0.0022,0.073,0.10,6.56,0.04,0.66,119276,278227,84.34801853
2014-02-01,37.00961538461539,-123.23076923076923,San Mateo,2014,0,53.92,0.0040,0.013,0.04,6.20,0.04,0.70,273518,757204,1688.642091
2014-02-01,33.765957446808514,-121.26063829787235,Santa Barbara,2014,0,56.11,0.0019,0.013,0.06,7.34,0.02,0.65,154387,439045,160.523641
2014-02-01,37.25,-121.7,Santa Clara,2014,0,52.31,0.0038,0.335,0.64,1.88,0.28,0.66,651024,1891753,1466.361522
2014-02-01,36.6875,-122.72916666666667,Santa Cruz,2014,0,54.01,0.0040,0.018,0.06,5.84,0.04,0.69,105247,270861,608.4439652
2014-02-01,40.794117647058826,-121.79411764705883,Shasta,2014,0,43.03,0.0062,0.222,0.77,2.46,0.42,0.65,77907,178844,47.37087461
2014-02-01,39.583333333333336,-120.83333333333333,Sierra,2014,0,38.82,0.0108,0.033,0.97,2.47,0.48,0.66,2343,2972,3.11788588
2014-02-01,41.58571428571429,-122.30714285714286,Siskiyou,2014,0,39.21,0.0058,0.306,0.68,2.20,0.38,0.71,24035,43338,6.903285823
2014-02-01,38.25,-121.875,Solano,2014,0,54.00,0.0050,0.417,0.56,2.23,0.29,0.70,154980,429006,522.057535
2014-02-01,38.3,-123.47,Sonoma,2014,0,52.22,0.0070,0.024,0.19,5.53,0.09,0.69,207146,498560,316.3752895
2014-02-01,37.541666666666664,-121,Stanislaus,2014,0,54.64,0.0031,0.545,0.44,2.36,0.24,0.62,180317,528015,353.2274573
2014-02-01,39.125,-121.75,Sutter,2014,0,55.03,0.0056,0.540,0.46,2.55,0.30,0.62,34102,94778,157.3313856
2014-02-01,40.05,-122.425,Tehama,2014,0,49.88,0.0042,0.297,0.67,2.32,0.31,0.64,27258,62801,21.29056755
2014-02-01,40.666666666666664,-123.04166666666667,Trinity,2014,0,41.58,0.0056,0.020,0.98,1.70,0.46,0.70,8786,13128,4.129275773
2014-02-01,36.21875,-119.015625,Tulare,2014,0,47.74,0.0023,0.378,0.61,1.58,0.29,0.53,145467,455138,94.34456626
2014-02-01,37.95,-120.2,Tuolumne,2014,0,44.71,0.0071,0.233,0.74,2.24,0.39,0.60,31370,53851,24.24759555
2014-02-01,33.76315789473684,-119.38157894736842,Ventura,2014,0,56.93,0.0022,0.161,0.08,4.62,0.04,0.57,284558,842297,456.9927243
2014-02-01,38.65,-121.95,Yolo,2014,0,54.01,0.0051,0.379,0.61,2.18,0.28,0.66,76705,208398,205.3809538
2014-02-01,39.25,-121.41666666666667,Yuba,2014,0,51.75,0.0092,0.362,0.64,2.52,0.38,0.64,28001,73533,116.3791466
2014-03-01,37.666666666666664,-122,Alameda,2014,0,57.36,0.0020,0.596,0.18,2.27,0.24,0.54,592396,1607792,2175.573056
2014-03-01,38.5,-120.625,Amador,2014,0,51.56,0.0046,0.002,1.00,2.70,0.40,0.53,18239,36726,61.76797067
2014-03-01,39.75,-121.57142857142857,Butte,2014,0,52.75,0.0070,0.176,0.82,2.88,0.38,0.56,97517,223516,136.5850678
2014-03-01,38.25,-120.42857142857143,Calaveras,2014,0,49.08,0.0039,0.078,0.92,2.53,0.37,0.53,28079,44671,43.79466868
2014-03-01,39.125,-122.125,Colusa,2014,0,59.93,0.0028,0.392,0.57,2.77,0.26,0.53,7937,21176,18.40223163
2014-03-01,37.95,-121.9,Contra Costa,2014,0,58.70,0.0019,0.579,0.31,2.49,0.25,0.54,406788,1108876,1548.839288
2014-03-01,41.625,-124,Del Norte,2014,0,49.12,0.0115,0.001,1.00,3.97,0.23,0.64,11334,27175,27.00299095
2014-03-01,38.82142857142857,-120.42857142857143,El Dorado,2014,0,43.59,0.0049,0.114,0.86,2.61,0.44,0.54,88861,183108,107.2136216
2014-03-01,36.65,-119.8625,Fresno,2014,0,56.99,0.0015,0.440,0.56,2.07,0.26,0.47,324157,960567,161.223332
2014-03-01,39.6,-122.2,Glenn,2014,0,58.97,0.0036,0.636,0.36,2.80,0.28,0.54,10920,27831,21.18117128
2014-03-01,41.185483870967744,-119.62096774193549,Humboldt,2014,0,44.63,0.0038,0.688,0.30,2.66,0.21,0.59,62353,134494,37.69471802
2014-03-01,33.25,-116,Imperial,2014,0,69.28,0.0000,0.964,0.01,2.36,0.01,0.33,56958,177974,42.61217258
2014-03-01,37.04838709677419,-118.10483870967742,Inyo,2014,0,42.57,0.0007,0.864,0.09,1.64,0.18,0.43,9512,18292,1.796703032
2014-03-01,35.351063829787236,-118.68085106382979,Kern,2014,0,55.83,0.0006,0.699,0.29,2.46,0.14,0.45,291351,869176,106.8846064
2014-03-01,36.041666666666664,-119.95833333333333,Kings,2014,0,62.67,0.0007,0.778,0.22,2.13,0.20,0.46,44836,149495,107.5952556
2014-03-01,40.75,-120.95454545454545,Lake,2014,0,44.73,0.0033,0.570,0.41,2.91,0.29,0.59,35646,64044,50.97177785
2014-03-01,40.52777777777778,-120.36111111111111,Lassen,2014,0,42.70,0.0028,0.757,0.21,2.71,0.25,0.56,12740,31664,6.972637068
2014-03-01,33.76428571428571,-118.48571428571428,Los Angeles,2014,0,59.30,0.0007,0.313,0.06,3.72,0.06,0.47,3488796,10040072,2474.216093
2014-03-01,37.21875,-119.8125,Madera,2014,0,53.68,0.0020,0.286,0.71,2.09,0.30,0.47,49874,153456,71.80672603
2014-03-01,37.666666666666664,-123.25,Marin,2014,0,54.97,0.0024,0.012,0.15,5.86,0.03,0.57,112338,260359,500.392074
2014-03-01,37.791666666666664,-119.75,Mariposa,2014,0,39.70,0.0032,0.371,0.61,2.11,0.40,0.51,10346,17714,12.22650157
2014-03-01,39.48809523809524,-123.51190476190476,Mendocino,2014,0,51.58,0.0076,0.005,0.72,3.05,0.30,0.59,40715,87225,24.87636681
2014-03-01,37.13636363636363,-120.6590909090909,Merced,2014,0,60.61,0.0011,0.676,0.31,2.28,0.19,0.49,84186,264419,136.6527646
2014-03-01,41.31730769230769,-120.20192307692308,Modoc,2014,0,40.26,0.0029,0.879,0.11,3.01,0.27,0.59,5235,9068,2.31458202
2014-03-01,37.9375,-119.109375,Mono,2014,0,32.11,0.0017,0.669,0.28,2.13,0.36,0.49,14003,14134,4.635648643
2014-03-01,35.667808219178085,-122.76369863013699,Monterey,2014,1,56.19,0.0011,0.059,0.09,5.88,0.04,0.60,140156,428475,130.6091282
2014-03-01,38.416666666666664,-122.33333333333333,Napa,2014,0,57.30,0.0027,0.033,0.97,2.15,0.30,0.57,55321,140405,187.6169223
2014-03-01,39.3,-120.65,Nevada,2014,0,44.50,0.0059,0.081,0.89,2.76,0.44,0.56,53117,98572,102.9182372
2014-03-01,33.541666666666664,-117.79166666666667,Orange,2014,0,60.86,0.0012,0.528,0.09,2.52,0.13,0.51,1071573,3126537,3954.788317
